accession,name,CS number,country code,latitude,longitude,collector,seq by,continent,country,admixed group,site,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
9099,Istisu-9,CS76953,AZE,38.9786,48.5594,James Beck,Monsanto,Asia,"Azerbaijan","Italy, Balkan and Caucasus","Istisu",-4.999812335909719629e-01,-5.003506311377068361e-01,-5.932719039916992188e+01,-2.323665046691894531e+01,-1.678317460840987607e+01,-1.945105553311253743e+01
9100,Lag1-2,CS76998,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-5.009861712207278606e-01,-4.996432785498028939e-01,-5.842045974731445312e+01,-2.373937034606933594e+01,-1.458874525231106034e+01,-2.020778306700083249e+01
9102,Lag1-4,CS76999,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-5.010251764374378247e-01,-5.021642312161138655e-01,-5.790586853027343750e+01,-2.330615043640136719e+01,-1.571422534021613338e+01,-1.967670059477420708e+01
9103,Lag1-5,CS77000,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-5.083107721855206762e-01,-5.031464772095374238e-01,-5.791424560546875000e+01,-2.275193595886230469e+01,-1.465284282308338248e+01,-1.581787297759905897e+01
9104,Lag1-6,CS77001,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-5.004221865431136562e-01,-4.988885648746962387e-01,-5.829751586914062500e+01,-2.287310981750488281e+01,-1.606020803772118200e+01,-1.889395596242674813e+01
9105,Lag1-7,CS77002,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-5.011055037850109528e-01,-4.997192970570810133e-01,-5.823948287963867188e+01,-2.396990776062011719e+01,-1.453159533716425855e+01,-2.010157087506648210e+01
9106,Lag1-8,CS77003,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-5.041949021335081493e-01,-5.015303293304662624e-01,-5.813236236572265625e+01,-2.252357292175292969e+01,-1.543709501202321377e+01,-1.893984746273562436e+01
9111,Lag2-4,CS77005,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-4.982704677247943303e-01,-4.986555518395495712e-01,-5.796395874023437500e+01,-2.350779724121093750e+01,-1.388559189249891013e+01,-1.884924862717992511e+01
9113,Lag2-6,CS77006,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-4.992744228177513621e-01,-4.994502491294186552e-01,-5.868597030639648438e+01,-2.336216354370117188e+01,-1.611978768305545628e+01,-1.927415608664544422e+01
9114,Lag2-7,CS77007,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-4.986361096725947517e-01,-4.988337363322490337e-01,-5.876163864135742188e+01,-2.407875251770019531e+01,-1.483169752628613303e+01,-1.897680249439238054e+01
9115,Lag2-10,CS77004,GEO,41.8296,46.2831,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Lagodechi",-4.986862284511407450e-01,-4.988719566897760194e-01,-5.877051925659179688e+01,-2.404732131958007812e+01,-1.480335277006432726e+01,-1.889644960489428627e+01
9121,Bak-5,CS76685,GEO,41.7942,43.4767,James Beck,Monsanto,Asia,"Georgia","Italy, Balkan and Caucasus","Bakuriani",-7.506591176928463227e-01,-6.237155791776999303e-01,-2.814925956726074219e+01,-2.303791999816894531e+00,-1.634145248232923109e+01,-5.027604052453257921e+00
9125,Geg-14,CS76876,ARM,40.1408,44.8203,James Beck,Monsanto,Asia,"Armenia","Asia","Geghard",-9.800743794159564315e-01,9.998467887903650375e-01,-2.973715591430664062e+01,7.820305633544921875e+01,-2.618777287702347323e+01,6.381094417792287743e+01
9128,Yeg-2,CS78864,ARM,39.8692,45.3622,James Beck,Monsanto,Asia,"Armenia","Asia","Yeghegis",-9.999258656152484326e-01,9.999988122540649504e-01,-2.775370407104492188e+01,7.810586547851562500e+01,-2.993271344405208723e+01,7.255541495926406981e+01
9130,Yeg-4,CS78865,ARM,39.8692,45.3622,James Beck,Monsanto,Asia,"Armenia","Asia","Yeghegis",-9.999144961107088170e-01,9.999988525055273358e-01,-2.778993034362792969e+01,7.814521026611328125e+01,-2.988882735159245030e+01,7.266265339452401406e+01
9131,Yeg-5,CS78866,ARM,39.8692,45.3622,James Beck,Monsanto,Asia,"Armenia","Asia","Yeghegis",-9.999279949102594101e-01,9.999988532115132722e-01,-2.779493904113769531e+01,7.809715270996093750e+01,-3.004922412805106546e+01,7.153848991252462497e+01
9133,Yeg-7,CS78867,ARM,39.8692,45.3622,James Beck,Monsanto,Asia,"Armenia","Asia","Yeghegis",-9.999835098018959867e-01,9.999973825905374980e-01,-2.791013717651367188e+01,7.772149658203125000e+01,-2.856587597878126061e+01,6.621008102420293540e+01
9134,Yeg-8,CS78868,ARM,39.8692,45.3622,James Beck,Monsanto,Asia,"Armenia","Asia","Yeghegis",-9.999831043069864478e-01,9.999973496706417997e-01,-2.790921020507812500e+01,7.772410583496093750e+01,-2.856547725349300748e+01,6.632600070626006072e+01
9298,Edi-1,CS76832,UK,55.9681,-3.21833,James Beck,Monsanto,Europe,"United Kingdom","Western Europe","Edinburgh",5.001718940772241773e-01,-9.999992816474523316e-01,2.268459701538085938e+01,-3.517511749267578125e+01,6.996863701774851840e+00,-3.755852303193110941e+01
9312,Ullapool-8,CS78821,UK,57.9,-5.1525,James Beck,Monsanto,Europe,"United Kingdom","Western Europe","Ullapool",9.871356642969076889e-01,-8.626004208498516679e-01,9.661857604980468750e+00,-3.115390777587890625e+01,-1.286481892445066277e+00,-2.755950110473872527e+01
9314,Gol-2,CS76883,UK,57.9672,-3.96722,James Beck,Monsanto,Europe,"United Kingdom","Western Europe","Golspie",7.631109454684839033e-01,-8.156857164455292297e-01,1.753227424621582031e+01,-3.014611244201660156e+01,5.908187189331532529e+00,-3.056895863286397130e+01
9321,Ådal 1,CS76643,SWE,62.8622,18.336,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","Ã…dal",3.163312004308319741e-02,9.994760164035885186e-01,-1.233971977233886719e+01,3.927803421020507812e+01,-1.865999351643873894e+01,3.595664926479318524e+01
9323,Ådal 3,CS76644,SWE,62.8622,18.336,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","Ã…dal",1.539967856374577226e-02,9.983301221743680065e-01,-1.164940547943115234e+01,3.932555389404296875e+01,-2.004070502882573024e+01,3.719203241122623638e+01
9332,Bar 1,CS76688,SWE,62.8698,18.381,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","Barsta",6.396924670096272580e-02,9.994594971520701643e-01,-1.215920734405517578e+01,3.803266143798828125e+01,-1.953649567975528001e+01,3.573032156732534759e+01
9336,Bön 1,CS76715,SWE,62.8794,18.4473,Alison Anastasio,GMI,Europe,"Sweden","Admixed","BÃ¶nhamn",4.127169364604909574e-01,7.308504412184405608e-01,5.261628627777099609e+00,1.757895469665527344e+01,-1.337324584932651383e+01,8.734654484505259830e+00
9339,Böt 1,CS76720,SWE,57.7133,15.0689,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","BÃ¶tteryd",5.039832553214611544e-01,2.421058180200811039e-01,-3.335165262222290039e+00,1.069167232513427734e+01,-1.296046993395040658e+01,-7.893365103518954484e-01
9343,Dju-1,CS78896,SWE,57.3089,18.1512,Alison Anastasio,GMI,Europe,"Sweden","Admixed","Djupvik",3.387439130530351949e-01,5.219030047459423116e-01,3.819992065429687500e+00,1.528959178924560547e+01,-1.266891044198917271e+01,-5.287757707448011990e-01
9352,Död 2,CS76797,SWE,57.2608,16.3675,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","DÃ¶derhult",4.964451444516295164e-01,3.325658383167184873e-01,-1.155272603034973145e+00,1.122064781188964844e+01,-1.680850836579172736e+01,3.649724890146702094e+00
9353,Död 3,CS76798,SWE,57.2608,16.3675,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","DÃ¶derhult",5.096595375305733588e-01,3.042172814065117192e-01,-1.241307854652404785e+00,1.123090553283691406e+01,-1.700802668658234396e+01,3.011367827966392685e+00
9363,EdJ 2,CS76833,SWE,62.9147,18.4045,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","EdsÃ¤ttersjÃ¶n",3.553036985743559389e-02,9.997990829660281520e-01,-1.299167346954345703e+01,3.886796569824218750e+01,-2.077766149735986900e+01,3.648492943399772770e+01
9369,EkS 2,CS76837,SWE,57.6781,14.9986,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","EksjÃ¶holm-Sud",5.120166262727040563e-01,2.855102439212037213e-01,-2.200387477874755859e+00,1.155082321166992188e+01,-1.310025208410790398e+01,7.080200863932082811e+00
9370,EkS 3,CS79035,SWE,57.6781,14.9986,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","EksjÃ¶holm-Sud",1.412954569560981311e-01,1.305116381140045412e-01,-1.787816882133483887e+00,1.235161685943603516e+01,-1.756869345949776928e+01,1.455041833368944104e+01
9371,FäL 1,CS76852,SWE,63.016,18.3175,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","FÃ¤berget-Lower",2.001830568967393753e-01,9.988380947716166691e-01,-8.122631072998046875e+00,3.535977172851562500e+01,-1.955404702647875581e+01,3.846873682838309350e+01
9380,FlyA 3,CS76865,SWE,55.7488,13.3742,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Flyinge",1.053659532811358161e-03,-2.105598509650106163e-04,-2.686038589477539062e+01,-1.575220584869384766e+01,-5.747759623671190532e+00,-1.185208150303521002e+01
9381,Fri 1,CS76868,SWE,55.8106,14.2091,Alison Anastasio,GMI,Europe,"Sweden","Admixed","Frisaboda",2.360708039701348571e-01,5.163625267332836444e-01,2.780397415161132812e+00,1.587966728210449219e+01,-1.223725466043133459e+01,2.716968997005917430e+00
9382,Fri 2,CS76869,SWE,55.8106,14.2091,Alison Anastasio,GMI,Europe,"Sweden","Admixed","Frisaboda",2.478936279312148327e-01,5.143730033092864806e-01,2.866408824920654297e+00,1.584799671173095703e+01,-1.283855674466813213e+01,1.537208568671392106e+00
9383,Fri 3,CS76870,SWE,55.8106,14.2091,Alison Anastasio,GMI,Europe,"Sweden","Admixed","Frisaboda",2.414511521209547484e-01,5.173060952306484106e-01,2.796132802963256836e+00,1.591029834747314453e+01,-1.289997032472127003e+01,4.020294869556301443e+00
9386,Grön 12,CS76891,SWE,62.806,18.1896,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","GrÃ¶nsvik",2.418754603346409959e-01,9.747719573188680098e-01,-7.087405204772949219e+00,3.442616653442382812e+01,-1.749035729589324717e+01,3.006493992525223646e+01
9388,Grön 14,CS76892,SWE,62.806,18.1896,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","GrÃ¶nsvik",8.450385439097984897e-02,9.972549639475410954e-01,-1.114734458923339844e+01,3.683384323120117188e+01,-1.700463668933279493e+01,2.894456124059794178e+01
9390,Hadd-1,CS78659,SWE,57.3263,15.8979,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Haddetorp",-9.823614522002449556e-01,-4.334429307889940408e-01,-2.046230316162109375e+00,1.288748264312744141e+01,-1.803865069688412248e+01,1.019488968182925248e+01
9391,Hadd-2,CS76905,SWE,57.3263,15.8979,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Haddetorp",-8.836415530451807721e-01,-3.990646798011032725e-01,-1.474161744117736816e+00,1.278278446197509766e+01,-1.782236334676562350e+01,8.959755020631886779e+00
9392,Hadd-3,CS76906,SWE,57.3263,15.8979,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Haddetorp",-9.833387537645663645e-01,-4.346221481327155467e-01,-2.047642707824707031e+00,1.288373851776123047e+01,-1.712291208315241775e+01,1.030290106690932639e+01
9394,Hag-2,CS76907,SWE,56.5804,16.4063,Alison Anastasio,GMI,Europe,"Sweden","Admixed","Haga Park",3.544065405661033785e-01,4.983071549479954898e-01,3.970154762268066406e+00,1.518268394470214844e+01,-8.517423214863423908e+00,-2.326256082170794937e+00
9395,Hal-1,CS76908,SWE,57.5089,15.0105,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","HallamÃ¥la",3.640693708916944993e-01,2.640271992523930966e-01,-2.985982000827789307e-01,2.631006956100463867e+00,-6.821062851287552853e+00,-7.894847880082698666e+00
9399,Hamm-1,CS76910,SWE,55.4234,13.9905,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Hammar",5.017712235868962978e-01,1.834382818029967610e-01,-2.861839294433593750e+00,5.760581493377685547e+00,-8.270190399373719359e+00,-1.211706213660349896e+01
9402,Hel-3,CS76918,SWE,57.8765,14.8549,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Helgarp",4.994533784369712959e-01,4.103462561138036535e-01,1.083483576774597168e+00,1.113071918487548828e+01,-1.363405557462611029e+01,3.987351928821974756e+00
9404,HolA-1 1,CS76926,SWE,55.7491,13.399,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Holmby",2.510727288726798956e-01,7.422390363500737387e-03,-2.402920150756835938e+01,-1.336751842498779297e+01,-1.020922936481252563e+01,-7.517145262587171750e+00
9405,HolA-1 2,CS76927,SWE,55.7491,13.399,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Holmby",5.147419548596900152e-02,-2.247060103771022967e-03,-2.589987373352050781e+01,-1.453948116302490234e+01,-1.059880514362185444e+01,-9.870191018849796549e+00
9407,HolA-2 2,CS76928,SWE,55.7491,13.399,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Holmby",1.643597098499670894e-01,-2.147415587308447709e-03,-2.497409439086914062e+01,-1.402390480041503906e+01,-1.152137813106975273e+01,-8.636438039934498434e+00
9408,Kal 1,CS76959,SWE,56.047,13.9519,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Kalvaboda",5.649122478734225350e-01,7.168685934179093444e-02,-7.935454845428466797e+00,7.288199424743652344e+00,-1.205501138489488966e+01,-6.965985746705270820e+00
9409,Kia 1,CS76968,SWE,56.0573,14.302,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Kiaby",6.204790119557658246e-01,1.172996882077286945e-01,-3.704246997833251953e+00,9.558431625366210938e+00,-1.085877159487241350e+01,-4.480367943830426469e+00
9412,Kor 3,CS76981,SWE,57.2746,16.1494,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","KorsvÃ¤gen",2.604294620990006415e-01,2.219898241424912155e-01,-1.068097472190856934e+00,1.258712768554687500e+01,-1.901700361259497996e+01,1.155692259749646489e+01
9413,Kor 4,CS76982,SWE,57.2746,16.1494,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","KorsvÃ¤gen",3.943152336050888551e-01,3.148373004749459025e-01,-8.716922402381896973e-01,1.259392929077148438e+01,-1.898611791606813881e+01,1.360221505610194193e+01
9416,Kru-3,CS76986,SWE,57.7215,18.3837,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","KrusmyntagÃ¥rden",4.067657815629192597e-01,4.987776127866141995e-01,4.325306415557861328e+00,1.486581039428710938e+01,-1.191139745985234022e+01,-4.415463269967579762e+00
9421,Lan 1,CS77009,SWE,55.9745,14.3997,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","LandÃ¶n",5.940748391455018540e-01,9.242086400669681512e-02,-4.780779361724853516e+00,9.302353858947753906e+00,-1.321913029349734892e+01,-3.322782604474609602e+00
9427,Näs 2,CS77122,SWE,62.8815,18.4055,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","NÃ¤sÃ¤nget",6.884517351112696970e-02,9.984080936151266128e-01,-1.111714553833007812e+01,3.767693328857421875e+01,-1.789916859439753694e+01,3.322359515030991872e+01
9433,Nyl 13,CS77135,SWE,62.9513,18.2763,Alison Anastasio,GMI,Europe,"Sweden","North Sweden","Nyland",3.650373155121257318e-02,9.991570220619998555e-01,-1.156706619262695312e+01,3.894704818725585938e+01,-2.084736501410797871e+01,3.752407123960386315e+01
9436,Puk-1,CS77194,SWE,56.1633,14.6806,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Pukavik Bus",6.759116217152563166e-01,4.357886046121328683e-02,-3.701824188232421875e+00,9.566940307617187500e+00,-1.317665071362766760e+01,-3.693028793257702169e+00
9437,Puk-2,CS77195,SWE,56.1633,14.6806,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Pukavik Bus",7.949457889562894231e-01,-5.463896275382451595e-02,2.786166906356811523e+00,6.158833503723144531e+00,-1.065656443855037239e+01,-3.563979716860287361e+00
9442,Sim-1,CS77250,SWE,55.5678,14.3398,Alison Anastasio,GMI,Europe,"Sweden","Germany","Simrishamn",1.583062582122991293e-04,5.000002011587675321e-01,1.264300942420959473e+00,1.846198081970214844e+01,-1.089113022515353002e+01,-1.125904694330707834e+00
9450,Spro 1,CS77263,SWE,57.2545,18.2109,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Sproge",4.995834202247372846e-01,3.859734884508700392e-01,2.200521230697631836e+00,1.012563037872314453e+01,-1.058507883178464937e+01,-4.223060330308146426e+00
9451,Spro 2,CS77264,SWE,57.2545,18.2109,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Sproge",4.326085420109008761e-01,4.142697459165078366e-01,3.161551952362060547e+00,1.206095600128173828e+01,-1.169271758944526596e+01,-5.652116998291683458e+00
9452,Spro 3,CS77265,SWE,57.2545,18.2109,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Sproge",4.582339935872672410e-01,4.089956289033933601e-01,3.196228027343750000e+00,1.143486881256103516e+01,-1.237480506250905421e+01,-9.859333221552407878e+00
9453,Stenk-2,CS77274,SWE,57.8009,18.5162,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Stenkyrka",4.788237530512384210e-01,3.230309309285774311e-01,-1.104157924652099609e+00,7.982818126678466797e+00,-9.413946424780668565e+00,-4.421451414657302514e+00
9454,Stenk-3,CS77275,SWE,57.8009,18.5162,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Stenkyrka",4.992552273724297773e-01,2.575669973171232918e-01,-1.745337486267089844e+00,7.928574562072753906e+00,-1.458869622255987331e+01,-3.346386222440408620e+00
9455,Stenk-4,CS77276,SWE,57.8009,18.5162,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Stenkyrka",4.731585184086348761e-01,3.128280186114979489e-01,-1.053222537040710449e+00,8.002837181091308594e+00,-1.007854602286369960e+01,-2.094931893642810294e+00
9470,Tur-4,CS77399,SWE,57.6511,14.8043,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Turlunda",5.102505443183257272e-01,3.954089138112122925e-01,2.762917280197143555e+00,9.575301170349121094e+00,-6.539913645779348528e+00,-4.028908535817588898e+00
9471,Ull-A-1,CS78820,SWE,56.0648,13.9707,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Ullstorp",3.443282185587904620e-03,-1.584532290736512380e-04,-2.697584724426269531e+01,-1.493935203552246094e+01,-8.075155426123043156e+00,-1.254325825697033814e+01
9476,VårA 1,CS78832,SWE,55.5796,14.3336,Alison Anastasio,GMI,Europe,"Sweden","Germany","VÃ¥rhallarna",1.241767572843364606e-04,5.000000647397837561e-01,1.199212670326232910e+00,1.851409912109375000e+01,-1.055802766347133570e+01,-4.583409928503253683e-01
9481,Yst-1,CS78869,SWE,55.4242,13.8484,Alison Anastasio,GMI,Europe,"Sweden","South Sweden","Ystad",5.506498465213218729e-01,1.830766651971959258e-01,-2.734359502792358398e+00,6.946416378021240234e+00,-8.051505078964554585e+00,-5.051041066551060332e+00
9503,11C1,CS76640,UK,55.8877,-3.21072,Andrew Hudson,Monsanto,Europe,"United Kingdom","Western Europe","11 Hillend",7.500221701101240646e-01,-7.498930959474583435e-01,1.804674339294433594e+01,-2.926839637756347656e+01,4.206802095207671677e+00,-3.015495866633949262e+01
9506,IP-Alo-0,CS76662,POR,40.11,-7.47,Carlos Alonso-Blanco,Monsanto,Europe,"Portugal","Admixed","",-6.544003349336226238e-03,-5.064315926184003169e-01,-1.481264686584472656e+01,-3.855295562744140625e+01,-9.618660969360561808e+00,-2.351107477318219452e+01
9507,IP-Coa-0,CS76775,POR,38.45,-7.5,Carlos Alonso-Blanco,Monsanto,Europe,"Portugal","Spain","",-5.000345237694902023e-01,-9.999805373918289053e-01,-7.493612170219421387e-01,-4.481519317626953125e+01,-9.429806354955145409e+00,-2.934569583269834325e+01
9508,IP-Mos-1,CS77108,POR,40.04,-7.11,Carlos Alonso-Blanco,Monsanto,Europe,"Portugal","Admixed","",-8.123249391186301155e-03,-6.092908011180231398e-01,-1.473318672180175781e+01,-4.323572921752929688e+01,-1.235636918124114558e+01,-1.881376905650753883e+01
9509,IP-Reg-0,CS77207,POR,39.29,-7.4,Carlos Alonso-Blanco,Monsanto,Europe,"Portugal","Spain","",-6.098031024699172020e-01,-9.991567535809240397e-01,-3.021701335906982422e+00,-4.454139328002929688e+01,-1.017450545075881685e+01,-2.578896439156171994e+01
